2022-06-15 15:35,60748.875,59808.40234
2022-06-15 15:40,60773.625,59825.49609
2022-06-15 15:45,60750.25,59780.55078
2022-06-15 15:50,61114.42578,60194.85938
2022-06-15 15:55,61494.37891,60618.55078
2022-06-15 16:00,61641.28516,60657.57422
2022-06-15 16:05,61399.35547,60452.8125
2022-06-15 16:10,61912.01563,60987.19141
2022-06-15 16:15,61928.79297,61038.99219
2022-06-15 16:20,62003.60547,61049.63281
2022-06-15 16:25,62181.29297,61262.82031
2022-06-15 16:30,62406.19531,61491.66016
2022-06-15 16:35,62547.41406,61583.77344
2022-06-15 16:40,62526.92188,61569.4375
2022-06-15 16:45,62565.02734,61550.51172
2022-06-15 16:50,62658.78125,61738.91016
2022-06-15 16:55,62723.75,61827.94531
2022-06-15 17:00,62797.51172,61877.19141
2022-06-15 17:05,62548.57813,61702.22266
2022-06-15 17:10,62375.21484,61419.05469
2022-06-15 17:15,62432.72266,61510.89063
2022-06-15 17:20,62642.25781,61805.53125
2022-06-15 17:25,62848.55469,61863.74609
2022-06-15 17:30,62791.70703,61820.91406
2022-06-15 17:35,62630.72656,61689.38281
2022-06-15 17:40,62502.51172,61672.14844
2022-06-15 17:45,62609.97266,61729.10547
2022-06-15 17:50,62852.33594,62017.03516
2022-06-15 17:55,62662.13281,61829.55859
2022-06-15 18:00,62485.47656,61636.70313
2022-06-15 18:05,62109.98828,61265.09766
2022-06-15 18:10,62412.96484,61630.46094
2022-06-15 18:15,62393.69141,61584.28125
2022-06-15 18:20,62555.82422,61680.79297
2022-06-15 18:25,62666.02344,61893.76172
2022-06-15 18:30,62673.86328,61914.18359
2022-06-15 18:35,62789.84766,62046.84766
2022-06-15 18:40,62870.91406,62072.23828
2022-06-15 18:45,62889.33203,62060.04297
2022-06-15 18:50,63270.59766,62427.96484
2022-06-15 18:55,63126.5,62198.50781
2022-06-15 19:00,62828.54688,61969.125
2022-06-15 19:05,62733.33203,61883.62109
2022-06-15 19:10,62988.0625,62200.50781
2022-06-15 19:15,63097.95313,62282.98438
2022-06-15 19:20,63153.58203,62292.78516
2022-06-15 19:25,62927.89453,62125.94531
2022-06-15 19:30,62938.72266,62062.29688
2022-06-15 19:35,62936.64844,62073.09766
2022-06-15 19:40,62955.05859,62085.33984
2022-06-15 19:45,62738.77344,61867.91016
2022-06-15 19:50,62864.48438,61966.72266
2022-06-15 19:55,62900.21484,62111.19531
2022-06-15 20:00,62936.1875,62080.11328
2022-06-15 20:05,62688.60547,61802.40234
2022-06-15 20:10,62627.65234,61853.27344
2022-06-15 20:15,62594.3125,61789.71875
2022-06-15 20:20,62629.89063,61816.3125
2022-06-15 20:25,62213.17969,61367.40234
2022-06-15 20:30,62269.97656,61395.8125
2022-06-15 20:35,62333.63281,61426.15234
2022-06-15 20:40,62258.42969,61361.99609
2022-06-15 20:45,61912.73828,61094.38281
2022-06-15 20:50,61601.39063,60704.91016
2022-06-15 20:55,61739.28516,60845.53906
2022-06-15 21:00,61463.39063,60599.26953
2022-06-15 21:05,61245.41016,60416.21094
2022-06-15 21:10,60939.23438,60112.09766
2022-06-15 21:15,60748.61328,59959.17188
2022-06-15 21:20,60549.50391,59755.07813
2022-06-15 21:25,60399.28906,59550.24219
2022-06-15 21:30,60223.58984,59359.23438
2022-06-15 21:35,60033.46484,59184.92188
2022-06-15 21:40,60060.24609,59239.17969
2022-06-15 21:45,59981.66016,59160.39844
2022-06-15 21:50,59836.37109,58948.32031
2022-06-15 21:55,59508.14063,58733.05859
2022-06-15 22:00,59211.53125,58348.17969
2022-06-15 22:05,59347.21094,58502.07813
2022-06-15 22:10,58966.75,58117.72266
2022-06-15 22:15,58585.53125,57738.24219
2022-06-15 22:20,58513.81641,57641.17969
2022-06-15 22:25,58481.38672,57603.56641
2022-06-15 22:30,58293.80078,57399.28125
2022-06-15 22:35,57995.89844,57148.15625
2022-06-15 22:40,57713.58203,56814.64453
2022-06-15 22:45,57654.9375,56806.44531
2022-06-15 22:55,57239.79688,56432.38281
2022-06-15 23:00,57018.55859,56184.84375
2022-06-15 23:05,57768.87109,56908.76953
2022-06-15 23:10,57932.23438,57109.70313
2022-06-15 23:15,58013.75781,57179.75
2022-06-15 23:20,57855.23438,57017.98047
2022-06-15 23:25,57435.66406,56626.41016
2022-06-15 23:30,57250.12109,56497.94141
2022-06-15 23:35,56828.57813,55947.91016
2022-06-15 23:40,56417.28516,55628.92578
2022-06-15 23:45,56162.54297,55374.55078
2022-06-15 23:50,56105.63281,55291.0625
2022-06-15 23:55,55360.22266,54537.08203
2022-06-16,54772.125,53958.03125
