DATE (MM/DD/YYYY),HST,Global Horizontal [W/m^2],Air Temperature [deg C],Avg Wind Speed @ 10m [m/s]
1/15/2025,09:23,444.402,26.27,4.402
1/15/2025,09:24,447.672,26.22,3.796
1/15/2025,09:25,451.542,26.24,2.834
1/15/2025,09:26,453.655,26.34,4.002
1/15/2025,09:27,458.095,26.38,3.294
1/15/2025,09:28,461.309,26.44,4.284
1/15/2025,09:29,463.857,26.42,3.719
1/15/2025,09:30,467.033,26.38,3.314
1/15/2025,09:31,469.346,26.46,3.484
1/15/2025,09:32,472.303,26.57,3.861
1/15/2025,09:33,476.428,26.64,2.612
1/15/2025,09:34,478.244,26.75,2.739
1/15/2025,09:35,481.300,26.81,3.321
1/15/2025,09:36,482.020,26.83,3.454
1/15/2025,09:37,486.275,26.85,2.839
1/15/2025,09:38,487.764,26.91,2.886
1/15/2025,09:39,492.458,26.96,3.969
1/15/2025,09:40,496.133,26.98,3.12
1/15/2025,09:41,498.383,27.02,3.629
1/15/2025,09:42,501.640,27.04,3.535
1/15/2025,09:43,503.554,27.06,3.556
1/15/2025,09:44,505.747,27.09,2.185
1/15/2025,09:45,507.449,27.12,2.893
1/15/2025,09:46,510.015,27.18,2.269
1/15/2025,09:47,514.446,27.29,3.419
1/15/2025,09:48,516.101,27.34,4.4
1/15/2025,09:49,517.697,27.3,3.869
1/15/2025,09:50,519.537,27.22,3.458
1/15/2025,09:51,522.952,27.17,3.672
1/15/2025,09:52,525.965,27.15,4.147
1/15/2025,09:53,527.700,27.15,3.667
1/15/2025,09:54,529.434,27.12,3.693
1/15/2025,09:55,532.477,27.09,3.252
1/15/2025,09:56,535.687,27.09,2.961
1/15/2025,09:57,537.810,27.1,3.507
1/15/2025,09:58,540.947,27.11,2.737
1/15/2025,09:59,542.34,27.15,2.958
1/15/2025,10:00,545.248,27.19,2.355
1/15/2025,10:01,547.894,27.28,3.409
1/15/2025,10:02,550.863,27.33,3.482
1/15/2025,10:03,553.768,27.34,2.904
1/15/2025,10:04,555.825,27.35,3.722
1/15/2025,10:05,558.323,27.36,3.651
1/15/2025,10:06,560.774,27.34,2.764
1/15/2025,10:07,563.322,27.37,3.528
1/15/2025,10:08,565.707,27.39,3.121
1/15/2025,10:09,567.573,27.35,3.902
1/15/2025,10:10,568.471,27.26,3.75
1/15/2025,10:11,570.664,27.21,3.907
1/15/2025,10:12,572.548,27.15,3.613
1/15/2025,10:13,574.485,27.15,3.43
1/15/2025,10:14,577.802,27.17,4.412
1/15/2025,10:15,580.499,27.15,4.547
1/15/2025,10:16,583.384,27.13,3.91
1/15/2025,10:17,586.044,27.16,4.253
1/15/2025,10:18,588.394,27.17,3.802
1/15/2025,10:19,590.622,27.19,3.188
1/15/2025,10:20,592.903,27.3,3.143
1/15/2025,10:21,594.532,27.42,3.637
1/15/2025,10:22,596.857,27.56,3.526
1/15/2025,10:23,599.963,27.59,3.948
1/15/2025,10:24,602.708,27.63,3.869
1/15/2025,10:25,604.886,27.57,3.454
1/15/2025,10:26,607.012,27.57,3.309
1/15/2025,10:27,609.719,27.62,3.459
1/15/2025,10:28,612.639,27.74,2.827
1/15/2025,10:29,614.86,27.75,3.753
1/15/2025,10:30,616.107,27.71,3.084
1/15/2025,10:31,618.322,27.77,3.922
1/15/2025,10:32,621.484,27.84,3.525
1/15/2025,10:33,623.615,27.92,3.633
1/15/2025,10:34,625.773,28,3.878
1/15/2025,10:35,629.110,28.02,3.651
1/15/2025,10:36,631.476,27.96,3.677
1/15/2025,10:37,633.196,27.94,3.603
1/15/2025,10:38,636.295,27.93,3.642
1/15/2025,10:39,639.322,27.96,4.198
1/15/2025,10:40,641.678,27.94,3.178
1/15/2025,10:41,642.985,27.94,3.971
1/15/2025,10:42,645.014,27.9,3.858
1/15/2025,10:43,648.009,27.94,3.461
1/15/2025,10:44,649.903,27.98,4.02
1/15/2025,10:45,652.069,27.94,4.467
1/15/2025,10:46,654.311,27.85,4.417
1/15/2025,10:47,657.288,27.72,4.358
1/15/2025,10:48,660.214,27.72,4.364
1/15/2025,10:49,662.559,27.71,3.997
1/15/2025,10:50,664.311,27.72,4.193
1/15/2025,10:51,665.206,27.75,3.734
1/15/2025,10:52,666.179,27.77,4.165
1/15/2025,10:53,669.336,27.83,4.903
1/15/2025,10:54,671.495,27.87,4.828
1/15/2025,10:55,673.383,27.94,4.374
1/15/2025,10:56,675.657,27.93,4.756
1/15/2025,10:57,677.423,27.9,4.662
1/15/2025,10:58,679.388,27.9,4.327
1/15/2025,10:59,681.012,27.9,4.268
1/15/2025,11:00,681.991,27.9,5.013
1/15/2025,11:01,683.486,27.9,4.892
1/15/2025,11:02,686.192,27.9,4.993
1/15/2025,11:03,686.672,27.88,4.634
1/15/2025,11:04,688.695,27.85,4.724
1/15/2025,11:05,689.538,27.83,4.714
1/15/2025,11:06,691.942,27.84,4.062
1/15/2025,11:07,694.616,27.83,4.658
1/15/2025,11:08,697.537,27.8,4.629
1/15/2025,11:09,699.078,27.74,4.835
1/15/2025,11:10,700.549,27.72,4.928
1/15/2025,11:11,701.389,27.72,4.438
1/15/2025,11:12,703.427,27.77,4.799
1/15/2025,11:13,705.033,27.76,4.58
1/15/2025,11:14,705.357,27.81,4.526
1/15/2025,11:15,707.353,27.83,4.234
1/15/2025,11:16,709.002,27.79,4.557
1/15/2025,11:17,712.586,27.8,4.047
1/15/2025,11:18,713.578,27.84,3.899
1/15/2025,11:19,714.759,27.84,4.462
1/15/2025,11:20,716.126,27.84,4.519
1/15/2025,11:21,717.913,27.88,4.237
1/15/2025,11:22,719.725,27.92,3.935
1/15/2025,11:23,721.434,27.92,4.497
1/15/2025,11:24,724.317,27.85,4.368
1/15/2025,11:25,725.861,27.83,4.41
1/15/2025,11:26,727.017,27.83,5.057
1/15/2025,11:27,727.560,27.8,4.136
1/15/2025,11:28,730.772,27.79,4.359
1/15/2025,11:29,731.382,27.8,4.732
1/15/2025,11:30,734.030,27.72,4.957
1/15/2025,11:31,736.126,27.66,4.415
1/15/2025,11:32,737.448,27.65,4.121
1/15/2025,11:33,739.408,27.71,4.794
1/15/2025,11:34,740.452,27.72,4.787
1/15/2025,11:35,741.800,27.73,4.07
1/15/2025,11:36,742.871,27.89,3.829
1/15/2025,11:37,744.365,27.93,4.706
1/15/2025,11:38,745.993,27.95,5.034
1/15/2025,11:39,747.028,28.01,4.253
1/15/2025,11:40,747.886,28.08,4.368
1/15/2025,11:41,749.725,28.08,5.016
1/15/2025,11:42,751.564,28.1,4.83
1/15/2025,11:43,752.545,28.08,4.5
1/15/2025,11:44,754.138,28.09,5.155
1/15/2025,11:45,755.075,28.05,4.841
1/15/2025,11:46,754.980,28.03,4.278
1/15/2025,11:47,756.592,28.08,4.136
1/15/2025,11:48,757.134,28.06,4.867
1/15/2025,11:49,757.347,28.08,4.026
1/15/2025,11:50,758.791,28.16,4.694
1/15/2025,11:51,760.932,28.2,5.529
1/15/2025,11:52,761.131,28.15,4.823
1/15/2025,11:53,762.648,28.14,4.902
1/15/2025,11:54,764.009,28.22,4.965
1/15/2025,11:55,765.853,28.28,4.441
1/15/2025,11:56,765.802,28.31,4.769
1/15/2025,11:57,766.021,28.23,4.871
1/15/2025,11:58,767.516,28.18,4.774
1/15/2025,11:59,768.316,28.11,4.964
1/15/2025,12:00,767.652,28.08,3.438
1/15/2025,12:01,769.427,28.14,4.75
1/15/2025,12:02,771.162,28.1,5.176
1/15/2025,12:03,772.085,28.13,4.196
1/15/2025,12:04,772.930,28.23,4.119
1/15/2025,12:05,774.142,28.29,4.642
1/15/2025,12:06,775.509,28.33,4.844
1/15/2025,12:07,776.095,28.41,4.047
1/15/2025,12:08,778.538,28.48,3.693
1/15/2025,12:09,779.718,28.51,4.642
1/15/2025,12:10,780.639,28.46,5.026
1/15/2025,12:11,782.657,28.4,4.399
1/15/2025,12:12,783.507,28.42,4.987
1/15/2025,12:13,782.121,28.42,4.978
1/15/2025,12:14,783.133,28.38,4.379
1/15/2025,12:15,784.125,28.4,3.917
1/15/2025,12:16,784.892,28.49,3.807
1/15/2025,12:17,786.168,28.61,3.683
1/15/2025,12:18,786.348,28.73,4.658
1/15/2025,12:19,785.684,28.65,3.668
1/15/2025,12:20,787.920,28.56,3.987
1/15/2025,12:21,789.332,28.5,5.14
1/15/2025,12:22,787.733,28.47,4.116
1/15/2025,12:23,787.037,28.48,3.956
1/15/2025,12:24,788.319,28.45,4.217
1/15/2025,12:25,789.588,28.44,3.402
1/15/2025,12:26,788.409,28.54,3.783
1/15/2025,12:27,787.597,28.61,4.142
1/15/2025,12:28,789.607,28.68,4.374
1/15/2025,12:29,790.394,28.61,4.536
1/15/2025,12:30,789.962,28.49,4.371
1/15/2025,12:31,790.426,28.32,4.876
1/15/2025,12:32,791.224,28.16,3.833
1/15/2025,12:33,790.643,28.12,3.309
1/15/2025,12:34,791.673,28.24,3.647
1/15/2025,12:35,792.295,28.39,4.031
1/15/2025,12:36,792.771,28.49,3.923
1/15/2025,12:37,793.539,28.56,3.036
1/15/2025,12:38,793.407,28.67,3.139
1/15/2025,12:39,794.188,28.65,4.194
1/15/2025,12:40,794.791,28.57,3.644
1/15/2025,12:41,794.581,28.54,4.706
1/15/2025,12:42,793.930,28.46,4.379
1/15/2025,12:43,793.502,28.36,4.539
1/15/2025,12:44,795.725,28.26,3.866
1/15/2025,12:45,796.186,28.21,3.554
1/15/2025,12:46,797.807,28.21,3.373
1/15/2025,12:47,772.455,28.27,3.628
1/15/2025,12:48,746.875,28.33,3.342
1/15/2025,12:49,770.518,28.39,3.693
1/15/2025,12:50,748.832,28.43,3.76
1/15/2025,12:51,733.496,28.38,3.822
1/15/2025,12:52,703.363,28.28,3.476
1/15/2025,12:53,765.112,28.27,3.27
1/15/2025,12:54,815.162,28.28,3.459
1/15/2025,12:55,807.694,28.36,4.095
1/15/2025,12:56,802.462,28.39,3.791
1/15/2025,12:57,802.566,28.39,2.772
1/15/2025,12:58,802.760,28.42,3.907
1/15/2025,12:59,800.215,28.34,3.239
1/15/2025,13:00,803.756,28.33,3.42
1/15/2025,13:01,793.733,28.33,3.157
1/15/2025,13:02,789.958,28.37,3.802
1/15/2025,13:03,802.184,28.34,3.203
1/15/2025,13:04,766.504,28.33,2.685
1/15/2025,13:05,717.277,28.34,3.7
1/15/2025,13:06,579.823,28.3,3.603
1/15/2025,13:07,679.653,28.27,3.628
1/15/2025,13:08,788.237,28.24,3.966
1/15/2025,13:09,808.339,28.14,3.817
1/15/2025,13:10,813.676,28.14,3.066
1/15/2025,13:11,817.739,28.28,3.26
1/15/2025,13:12,781.233,28.46,3.572
1/15/2025,13:13,770.294,28.5,3.562
1/15/2025,13:14,769.426,28.53,4.029
1/15/2025,13:15,813.068,28.44,3.668
1/15/2025,13:16,805.557,28.35,2.961
1/15/2025,13:17,818.189,28.42,2.804
1/15/2025,13:18,816.612,28.49,3.007
1/15/2025,13:19,814.605,28.64,2.932
1/15/2025,13:20,813.945,28.76,3.518
1/15/2025,13:21,815.694,28.86,3.386
1/15/2025,13:22,817.990,28.79,3.538
1/15/2025,13:23,816.433,28.71,2.383
1/15/2025,13:24,827.921,28.77,4.092
1/15/2025,13:25,828.851,28.63,3.967
1/15/2025,13:26,829.414,28.5,3.373
1/15/2025,13:27,825.486,28.48,2.626
1/15/2025,13:28,821.949,28.57,3.623
1/15/2025,13:29,816.933,28.51,3.09
1/15/2025,13:30,810.573,28.66,2.218
1/15/2025,13:31,821.159,28.89,2.765
1/15/2025,13:32,818.957,29.04,2.12
1/15/2025,13:33,817.088,29.12,2.507
1/15/2025,13:34,809.624,29.05,3.01
1/15/2025,13:35,802.452,28.99,2.997
1/15/2025,13:36,797.596,29.01,1.771
1/15/2025,13:37,795.685,29.2,1.705
1/15/2025,13:38,797.395,29.41,1.725
1/15/2025,13:39,799.307,29.48,3.615
1/15/2025,13:40,798.307,29.24,3.172
1/15/2025,13:41,793.645,29.15,1.542
1/15/2025,13:42,787.244,29.28,3.28
1/15/2025,13:43,783.950,29.19,3.469
1/15/2025,13:44,782.228,29.17,3.474
1/15/2025,13:45,777.303,29.14,1.771
1/15/2025,13:46,771.232,29.25,2.259
1/15/2025,13:47,766.309,29.3,2.378
1/15/2025,13:48,762.644,29.35,1.383
1/15/2025,13:49,759.310,29.4,1.328
1/15/2025,13:50,760.14,29.5,2.388
1/15/2025,13:51,761.975,29.4,3.531
1/15/2025,13:52,763.591,29.24,2.288
1/15/2025,13:53,761.277,29.29,2.133
1/15/2025,13:54,755.36,29.3,2.203
1/15/2025,13:55,748.663,29.41,1.089
1/15/2025,13:56,745.453,29.57,1.292
1/15/2025,13:57,742.282,29.68,1.981
1/15/2025,13:58,739.556,29.61,2.703
1/15/2025,13:59,739.678,29.51,2.898
1/15/2025,14:00,737.686,29.35,2.576
1/15/2025,14:01,732.975,29.31,2.066
1/15/2025,14:02,728.857,29.31,2.834
1/15/2025,14:03,724.816,29.2,3.538
1/15/2025,14:04,721.246,29.03,3.263
1/15/2025,14:05,719.261,28.92,3.554
1/15/2025,14:06,716.419,28.85,2.522
1/15/2025,14:07,712.134,28.93,3.814
1/15/2025,14:08,711.070,28.84,2.679
1/15/2025,14:09,710.748,28.9,1.552
1/15/2025,14:10,707.319,29.03,3.37
1/15/2025,14:11,702.460,29.16,2.527
1/15/2025,14:12,699.593,29.31,2.759
1/15/2025,14:13,699.386,29.39,3.067
1/15/2025,14:14,697.208,29.39,2.873
1/15/2025,14:15,697.189,29.33,3.316
1/15/2025,14:16,697.118,29.15,3.724
1/15/2025,14:17,693.296,28.87,3.935
1/15/2025,14:18,687.727,28.59,2.813
1/15/2025,14:19,685.688,28.5,2.938
1/15/2025,14:20,683.926,28.56,2.795
1/15/2025,14:21,681.908,28.62,2.742
1/15/2025,14:22,680.779,28.68,2.844
1/15/2025,14:23,679.554,28.8,2.989
1/15/2025,14:24,676.322,28.8,2.788
1/15/2025,14:25,673.516,28.7,2.535
1/15/2025,14:26,670.386,28.57,2.883
1/15/2025,14:27,666.123,28.55,2.927
1/15/2025,14:28,662.881,28.55,3.004
1/15/2025,14:29,661.224,28.63,2.968
1/15/2025,14:30,660.806,28.73,2.796
1/15/2025,14:31,660.194,28.8,3.365
1/15/2025,14:32,658.660,28.72,3.18
1/15/2025,14:33,657.730,28.66,3.206
1/15/2025,14:34,656.080,28.78,2.167
1/15/2025,14:35,654.791,28.94,1.886
1/15/2025,14:36,652.484,29.09,2.672
1/15/2025,14:37,649.137,29.12,2.399
1/15/2025,14:38,645.090,29,2.764
1/15/2025,14:39,642.177,28.88,2.6
1/15/2025,14:40,641.881,28.85,2.558
1/15/2025,14:41,639.208,28.84,3.533
1/15/2025,14:42,634.473,28.72,2.662
1/15/2025,14:43,632.315,28.7,3.178
1/15/2025,14:44,605.905,28.72,2.617
1/15/2025,14:45,500.185,28.81,2.409
1/15/2025,14:46,462.312,28.85,2.927
1/15/2025,14:47,557.903,28.85,2.813
1/15/2025,14:48,609.993,28.92,3.368
1/15/2025,14:49,611.951,28.92,3.389
1/15/2025,14:50,609.471,28.88,2.739
1/15/2025,14:51,607.274,28.83,3.569
1/15/2025,14:52,605.459,28.56,3.535
1/15/2025,14:53,604.712,28.35,2.419
1/15/2025,14:54,600.615,28.33,2.301
1/15/2025,14:55,598.298,28.33,3.521
1/15/2025,14:56,597.353,28.32,3.686
1/15/2025,14:57,595.654,28.26,2.068
1/15/2025,14:58,592.714,28.35,2.641
1/15/2025,14:59,589.037,28.45,3.245
1/15/2025,15:00,583.875,28.41,3.03
1/15/2025,15:01,581.097,28.36,2.907
1/15/2025,15:02,577.295,28.5,3.054
1/15/2025,15:03,574.227,28.64,2.553
1/15/2025,15:04,572.120,28.79,2.791
1/15/2025,15:05,570.698,28.83,3.374
1/15/2025,15:06,570.010,28.71,2.59
1/15/2025,15:07,567.871,28.74,2.672
1/15/2025,15:08,565.043,28.83,2.084
1/15/2025,15:09,562.634,28.86,2.308
1/15/2025,15:10,560.939,28.87,3.26
1/15/2025,15:11,557.743,28.76,3.526
1/15/2025,15:12,553.761,28.62,2.555
1/15/2025,15:13,550.037,28.59,2.254
1/15/2025,15:14,543.103,28.69,0.787
1/15/2025,15:15,538.753,28.82,2.458
1/15/2025,15:16,535.899,28.91,1.731
1/15/2025,15:17,533.760,29.04,2.241
1/15/2025,15:18,531.614,29.14,1.666
1/15/2025,15:19,528.069,29.19,3.317
1/15/2025,15:20,522.746,28.99,3.254
1/15/2025,15:21,519.769,28.74,2.824
1/15/2025,15:22,515.284,28.66,2.251
1/15/2025,15:23,512.682,28.6,2.768
1/15/2025,15:24,508.346,28.53,3.09
1/15/2025,15:25,507.096,28.42,2.698
1/15/2025,15:26,505.537,28.3,3.401
1/15/2025,15:27,505.163,28.2,3
1/15/2025,15:28,502.108,28.15,3.311
1/15/2025,15:29,497.204,28.14,3.25
1/15/2025,15:30,495.632,28.02,3.324
1/15/2025,15:31,494.427,27.94,2.332
1/15/2025,15:32,489.780,28.04,2.445
1/15/2025,15:33,485.076,28.19,2.345
1/15/2025,15:34,481.712,28.28,3.005
1/15/2025,15:35,476.794,28.24,2.702
1/15/2025,15:36,472.689,28.22,3.397
1/15/2025,15:37,470.098,28.11,2.171
1/15/2025,15:38,468.203,28.12,2.675
1/15/2025,15:39,465.490,28.19,1.266
1/15/2025,15:40,462.938,28.36,1.604
1/15/2025,15:41,460.689,28.51,2.731
1/15/2025,15:42,457.46,28.42,2.978
1/15/2025,15:43,455.037,28.33,2.963
1/15/2025,15:44,451.331,28.32,2.919
1/15/2025,15:45,448.766,28.27,2.584
1/15/2025,15:46,444.842,28.18,2.497
1/15/2025,15:47,441.948,28.11,2.971
1/15/2025,15:48,439.106,28.12,3.842
1/15/2025,15:49,435.678,28.02,3.503
1/15/2025,15:50,431.366,27.87,3.115
1/15/2025,15:51,426.204,27.78,3.412
1/15/2025,15:52,423.394,27.79,3.384
1/15/2025,15:53,419.566,27.85,2.987
1/15/2025,15:54,416.190,27.85,2.457
1/15/2025,15:55,413.012,27.85,2.636
1/15/2025,15:56,410.679,27.85,2.723
1/15/2025,15:57,406.819,27.89,2.3
1/15/2025,15:58,403.719,28,1.888
1/15/2025,15:59,400.072,28.15,0.794
1/15/2025,16:00,395.999,28.25,2.615
1/15/2025,16:01,390.579,28.14,3.129
1/15/2025,16:02,387.009,28.01,3.299
1/15/2025,16:03,386.242,27.9,3.459
1/15/2025,16:04,384.573,27.82,2.795
1/15/2025,16:05,382.375,27.77,2.963
1/15/2025,16:06,379.682,27.7,2.589
1/15/2025,16:07,374.339,27.67,2.404
1/15/2025,16:08,369.970,27.73,1.473
1/15/2025,16:09,365.826,27.88,1.596
1/15/2025,16:10,361.161,27.97,2.533
1/15/2025,16:11,358.125,28.05,2.731
1/15/2025,16:12,355.122,28.16,3.002
1/15/2025,16:13,351.391,28.13,3.223
1/15/2025,16:14,347.557,28.1,3.183
1/15/2025,16:15,342.949,28.1,2.969
1/15/2025,16:16,340.448,28.04,2.677
1/15/2025,16:17,337.254,27.95,3.005
1/15/2025,16:18,334.582,27.88,1.671
1/15/2025,16:19,330.596,27.91,1.849
1/15/2025,16:20,326.145,27.89,3.247
1/15/2025,16:21,321.815,27.74,2.932
1/15/2025,16:22,318.320,27.62,1.599
1/15/2025,16:23,315.113,27.69,2.38
1/15/2025,16:24,311.66,27.66,2.339
1/15/2025,16:25,307.395,27.68,1.53
1/15/2025,16:26,303.91,27.78,1.597
1/15/2025,16:27,300.212,27.91,1.762
1/15/2025,16:28,295.263,27.92,1.857
1/15/2025,16:29,290.933,27.97,0.867
1/15/2025,16:30,286.267,28.05,1.465
1/15/2025,16:31,282.922,28.11,1.395
1/15/2025,16:32,279.710,28.16,1.779
1/15/2025,16:33,277.636,28.19,1.604
1/15/2025,16:34,274.421,28.11,1.975
1/15/2025,16:35,270.045,28.02,2.004
1/15/2025,16:36,265.225,28.02,1.573
1/15/2025,16:37,262.192,28.08,1.258
1/15/2025,16:38,259.661,28.13,1.303
1/15/2025,16:39,256.054,28.15,1.116
1/15/2025,16:40,251.673,28.19,1.346
1/15/2025,16:41,246.422,28.19,1.789
1/15/2025,16:42,241.565,28.14,2.115
1/15/2025,16:43,237.291,28.12,1.107
1/15/2025,16:44,233.840,27.99,1.151
1/15/2025,16:45,231.072,27.84,1.955
1/15/2025,16:46,226.325,27.74,1.7
1/15/2025,16:47,210.447,27.67,1.21
1/15/2025,16:48,172.368,27.62,1.173
1/15/2025,16:49,144.003,27.54,1.073
1/15/2025,16:50,123.004,27.46,1.586
1/15/2025,16:51,124.288,27.36,1.694
1/15/2025,16:52,147.765,27.27,1.55
1/15/2025,16:53,170.578,27.23,1.214
1/15/2025,16:54,185.895,27.21,0.911
1/15/2025,16:55,190.505,27.22,0.907
1/15/2025,16:56,184.338,27.23,1.163
1/15/2025,16:57,182.534,27.21,0.668
1/15/2025,16:58,181.272,27.17,1.117
1/15/2025,16:59,179.107,27.19,0.934
1/15/2025,17:00,175.156,27.2,1.016
1/15/2025,17:01,171.793,27.15,1.339
1/15/2025,17:02,160.164,27.14,2.148
1/15/2025,17:03,140.910,27.14,1.261
1/15/2025,17:04,106.475,27.17,0.787
1/15/2025,17:05,73.7405,27.17,1.201
1/15/2025,17:06,61.0414,27.14,1.467
1/15/2025,17:07,69.9057,27.03,1.227
1/15/2025,17:08,76.6686,26.94,1.125
1/15/2025,17:09,74.0968,26.9,1.036
1/15/2025,17:10,60.8751,26.84,1.169
1/15/2025,17:11,53.0428,26.76,1.321
1/15/2025,17:12,52.5144,26.69,1.246
1/15/2025,17:13,52.4372,26.61,1.169
1/15/2025,17:14,60.5473,26.54,1.689
1/15/2025,17:15,75.8133,26.5,1.485
1/15/2025,17:16,95.7468,26.48,1.426
1/15/2025,17:17,100.769,26.49,0.835
1/15/2025,17:18,112.754,26.51,1.537
1/15/2025,17:19,109.357,26.53,0.996
1/15/2025,17:20,106.134,26.58,1.606
1/15/2025,17:21,102.931,26.62,1.356
1/15/2025,17:22,99.7606,26.69,0.737
1/15/2025,17:23,95.9259,26.73,1.299
1/15/2025,17:24,93.2388,26.73,1.153
1/15/2025,17:25,90.0951,26.72,1.264
1/15/2025,17:26,87.0164,26.68,0.789
1/15/2025,17:27,84.2136,26.67,1.295
1/15/2025,17:28,81.9392,26.7,0.959
1/15/2025,17:29,79.4149,26.65,1.656
1/15/2025,17:30,74.5096,26.61,1.192
1/15/2025,17:31,66.9344,26.62,0.849
1/15/2025,17:32,58.1921,26.66,1.091
1/15/2025,17:33,49.4811,26.68,0.905
1/15/2025,17:34,40.2472,26.67,1.119
1/15/2025,17:35,33.6700,26.68,1.405
1/15/2025,17:36,32.4389,26.69,1.238
1/15/2025,17:37,35.2253,26.7,1.267
1/15/2025,17:38,38.7857,26.72,1.308
1/15/2025,17:39,42.2689,26.72,0.724
1/15/2025,17:40,44.7265,26.72,1.481
1/15/2025,17:41,45.7394,26.7,1.284
1/15/2025,17:42,44.7530,26.64,0.995
1/15/2025,17:43,42.4445,26.61,0.49
1/15/2025,17:44,38.9039,26.6,0.534
1/15/2025,17:45,31.3000,26.6,0.764
1/15/2025,17:46,29.2234,26.6,0.322
1/15/2025,17:47,30.1394,26.54,0.591
1/15/2025,17:48,29.1075,26.47,0.271
1/15/2025,17:49,27.5016,26.4,0.748
1/15/2025,17:50,25.3991,26.33,0.694
1/15/2025,17:51,22.7935,26.28,0.108
1/15/2025,17:52,20.4264,26.23,1.22
1/15/2025,17:53,18.5561,26.16,1.209
1/15/2025,17:54,16.6661,26.08,1.013
1/15/2025,17:55,14.6538,26.02,0.956
1/15/2025,17:56,12.6028,25.94,1.088
1/15/2025,17:57,10.0939,25.85,1.512
1/15/2025,17:58,7.55915,25.72,1.114
1/15/2025,17:59,5.87576,25.63,0.804
1/15/2025,18:00,4.98570,25.56,0.323
1/15/2025,18:01,4.10208,25.5,0.438
1/15/2025,18:02,3.65703,25.44,0.348
1/15/2025,18:03,2.88949,25.39,0.093
1/15/2025,18:04,2.05750,25.36,0.038
1/15/2025,18:05,1.27063,25.32,0.042
1/15/2025,18:06,0.464396,25.27,0.426
1/15/2025,18:07,-0.264451,25.25,0.343
1/15/2025,18:08,-0.902999,25.22,0.261
1/15/2025,18:09,-1.25775,25.2,0.47
1/15/2025,18:10,-1.61896,25.15,0.224
1/15/2025,18:11,-1.93503,25.12,0.642
1/15/2025,18:12,-2.24464,25.07,0.795
1/15/2025,18:13,-2.50265,25.02,1.093
1/15/2025,18:14,-2.70904,25,1.196
1/15/2025,18:15,-3.07029,24.95,1.138
1/15/2025,18:16,-3.09613,24.95,0.696
1/15/2025,18:17,-3.09619,24.91,1.018
1/15/2025,18:18,-3.27689,24.88,0.831
1/15/2025,18:19,-3.48338,24.85,1.196
1/15/2025,18:20,-3.48344,24.83,1.397
1/15/2025,18:21,-3.48353,24.82,0.642
1/15/2025,18:22,-3.51583,24.81,0.73
1/15/2025,18:23,-3.54812,24.81,0.532
1/15/2025,18:24,-3.71588,24.79,0.658
1/15/2025,18:25,-3.85787,24.77,0.593
1/15/2025,18:26,-3.87080,24.76,0.384
1/15/2025,18:27,-3.87084,24.73,0.715
1/15/2025,18:28,-3.87088,24.71,0.474
1/15/2025,18:29,-3.87092,24.72,1.223
1/15/2025,18:30,-3.87094,24.73,1.346
1/15/2025,18:31,-3.87097,24.72,1.171
1/15/2025,18:32,-3.87100,24.71,1.018
1/15/2025,18:33,-3.87105,24.7,0.887
1/15/2025,18:34,-3.87110,24.68,1.14
1/15/2025,18:35,-3.87116,24.66,1.434
1/15/2025,18:36,-3.87116,24.65,1.606
1/15/2025,18:37,-3.87117,24.64,1.344
1/15/2025,18:38,-3.87117,24.63,1.243
1/15/2025,18:39,-3.87122,24.63,1.419
1/15/2025,18:40,-3.83899,24.64,1.565
1/15/2025,18:41,-3.62609,24.63,1.058
1/15/2025,18:42,-3.72935,24.62,0.265
1/15/2025,18:43,-3.85200,24.59,0.544
1/15/2025,18:44,-3.85849,24.56,1.032
1/15/2025,18:45,-3.87144,24.55,1.222
1/15/2025,18:46,-3.87148,24.57,1.38
1/15/2025,18:47,-3.87151,24.6,1.795
1/15/2025,18:48,-3.62633,24.6,1.142
1/15/2025,18:49,-3.48440,24.6,1.019
1/15/2025,18:50,-3.48441,24.58,1.006
1/15/2025,18:51,-3.48443,24.58,1.099
1/15/2025,18:52,-3.48444,24.57,0.717
1/15/2025,18:53,-3.48445,24.55,0.671
1/15/2025,18:54,-3.48447,24.54,0.065
1/15/2025,18:55,-3.51675,24.53,0.604
1/15/2025,18:56,-3.48451,24.52,0.532
1/15/2025,18:57,-3.48456,24.5,0.031
1/15/2025,18:58,-3.48461,24.49,0.098
1/15/2025,18:59,-3.48466,24.46,0.497
1/15/2025,19:00,-3.53638,24.45,0.488
1/15/2025,19:01,-3.74939,24.43,0.39
1/15/2025,19:02,-3.87206,24.41,0.013
1/15/2025,19:03,-3.87214,24.38,0.328
1/15/2025,19:04,-3.87221,24.36,0.207
1/15/2025,19:05,-3.87227,24.31,0.183
1/15/2025,19:06,-3.87233,24.28,0.864
1/15/2025,19:07,-3.87241,24.26,0.915
1/15/2025,19:08,-3.87245,24.25,0.55
1/15/2025,19:09,-3.87250,24.21,0.363
1/15/2025,19:10,-3.87255,24.17,0.296
1/15/2025,19:11,-3.87260,24.13,0.072
1/15/2025,19:12,-3.87263,24.12,0.413
1/15/2025,19:13,-3.87267,24.1,0.198
1/15/2025,19:14,-3.87271,24.09,0.769
1/15/2025,19:15,-3.87273,24.09,0.652
1/15/2025,19:16,-3.87276,24.09,0.694
1/15/2025,19:17,-3.87278,24.06,0.359
1/15/2025,19:18,-3.87281,24.03,0.059
1/15/2025,19:19,-3.87282,24.01,0.292
